id,is_correct,true_label_text,prediction_text,true_label,predicted_label,predicted_label_id,finish_reason,text,error
ynat-v1_dev_04107,True,사회,사회,2,사회,2.0,STOP,대구서 적십자 고액기부자 클럽 가입식 열려,
ynat-v1_dev_04108,True,생활문화,생활문화,3,생활문화,3.0,STOP,국립중앙박물관 대고려전에 17만2천명 다녀갔다,
ynat-v1_dev_04109,True,사회,사회,2,사회,2.0,STOP,충북보건과학대 간호학과 덕분에 챌린지 동참,
ynat-v1_dev_04110,True,경제,경제,1,경제,1.0,STOP,코스피 소폭 하락 출발,
ynat-v1_dev_04111,True,사회,사회,2,사회,2.0,STOP,이산가족상봉 첫 순간 알아본 혈육…엄마랑 똑 같아,
ynat-v1_dev_04112,True,스포츠,스포츠,5,스포츠,5.0,STOP,퇴장 세징야 오심 판명 나 2경기 출장정지 징계 취소,
ynat-v1_dev_04113,True,사회,사회,2,사회,2.0,STOP,인사말 경청하는 사립대학 총장들,
ynat-v1_dev_04114,True,정치,정치,6,정치,6.0,STOP,유승민 오로지 공화국 정의만 생각하며 탄핵 소추안 표결,
ynat-v1_dev_04115,True,사회,사회,2,사회,2.0,STOP,영상 운전대 잡자마자 심정지…충돌사고가 운전자 살렸다,
ynat-v1_dev_04116,False,경제,정치,1,정치,6.0,STOP,속보 뉴타운 해제지역에서도 공공재개발 적극 추진,
ynat-v1_dev_04117,False,사회,경제,2,경제,1.0,STOP,졸업했는데 일자리 없는 청년 166만명…통계 작성이래 최다,
ynat-v1_dev_04118,True,경제,경제,1,경제,1.0,STOP,서부TD 부동산업 자회사 주식 1천244억원어치 취득,
ynat-v1_dev_04119,False,사회,세계,2,세계,4.0,STOP,北 전력 사정 악화로 혜산평양 철도 열흘 이상 걸려,
ynat-v1_dev_04120,False,정치,세계,6,세계,4.0,STOP,북한군 김정은에 충성 맹세 예식…결사 옹위,
ynat-v1_dev_04121,True,사회,사회,2,사회,2.0,STOP,학생들에게 인사말 하는 조희연,
ynat-v1_dev_04122,True,사회,사회,2,사회,2.0,STOP,심리 상담받는 친구도 있어요…외국인 유학생 코로나 블루,
ynat-v1_dev_04123,True,스포츠,스포츠,5,스포츠,5.0,STOP,백악관서도 엔터 샌드맨…MLB 전설 리베라 자유메달 수상,
ynat-v1_dev_04124,True,경제,경제,1,경제,1.0,STOP,티몬 내년 상장 목표…미래에셋대우 기업공개 주관사로 선정,
ynat-v1_dev_04125,True,경제,경제,1,경제,1.0,STOP,렉서스코리아 SUV 뉴 RX 출시,
ynat-v1_dev_04126,True,정치,정치,6,정치,6.0,STOP,친박 새순론 vs 비박 인적청산…탄핵후 집권당 격변 예고,
ynat-v1_dev_04127,True,스포츠,스포츠,5,스포츠,5.0,STOP,프로배구 한국전력 악재…김인혁 골절·인대 파열로 시즌아웃,
ynat-v1_dev_04128,True,생활문화,생활문화,3,생활문화,3.0,STOP,문인화가 이인상 그림·글씨 집대성한 서화평석,
ynat-v1_dev_04129,False,IT과학,정치,0,정치,6.0,STOP,게시판 미래부 제33차 ICT 정책 해우소 개최,
ynat-v1_dev_04130,True,사회,사회,2,사회,2.0,STOP,부산 택시노조 최저임금 일부 승소 판결에 환영…사측은 항소,
ynat-v1_dev_04131,False,사회,생활문화,2,생활문화,3.0,STOP,다문화 레인보우합창단 세계 평화의 날 유엔본부서 공연,
ynat-v1_dev_04132,True,IT과학,IT과학,0,IT과학,0.0,STOP,우주산업 핵심부품 국산화율 높인다…10년간 2천억원 투입,
ynat-v1_dev_04133,True,정치,정치,6,정치,6.0,STOP,한국당 맹탕 대북정책 중단하고 한미동맹 복원기회 삼아야종합,
ynat-v1_dev_04134,True,사회,사회,2,사회,2.0,STOP,서울대 정시에 교과평가 반영은 평등권 침해…헌법소원 제기,
ynat-v1_dev_04135,False,경제,정치,1,정치,6.0,STOP,국세청 민생경제 활력 회복을 뒷받침하는 세정지원 강화,
ynat-v1_dev_04136,True,사회,사회,2,사회,2.0,STOP,민주노총 강원지부 총파업 결의대회 열어,
ynat-v1_dev_04137,False,사회,경제,2,경제,1.0,STOP,4대 그룹 내년 사업계획 키워드는 위기 속 기회 모색,
ynat-v1_dev_04138,True,경제,경제,1,경제,1.0,STOP,브이아이운용 H2O펀드 환매중단 선관의무 다하려는 조치,
ynat-v1_dev_04139,True,사회,사회,2,사회,2.0,STOP,재학생 전원에 장학금 준 세명대 제천시에도 코로나19 특별성금,
ynat-v1_dev_04140,False,세계,,4,,,SAFETY,中 대형 저소음 해양연구선 건조…20m 떨어진 어류도 몰라,
ynat-v1_dev_04141,False,사회,정치,2,정치,6.0,STOP,보령소식 보령시 시간선택제 공무원 3명 모집,
ynat-v1_dev_04142,False,사회,생활문화,2,생활문화,3.0,STOP,중앙일보 신규 통합 BI The JoongAng 선포,
ynat-v1_dev_04143,True,사회,사회,2,사회,2.0,STOP,서울시 출입기자 발열 증세로 시청 기자실 폐쇄,
ynat-v1_dev_04144,True,사회,사회,2,사회,2.0,STOP,전교조 무력화한 법외노조 통보 제도 무효…대폭 손질 불가피,
ynat-v1_dev_04145,True,사회,사회,2,사회,2.0,STOP,충북교육청·법무사회 교육발전 위한 업무협약,
ynat-v1_dev_04146,True,생활문화,생활문화,3,생활문화,3.0,STOP,제프 버넷 11월 내한공연…가을엔 부드러운 RB,
ynat-v1_dev_04147,True,정치,정치,6,정치,6.0,STOP,與 김종인 연설 무난…경제민주화 만병통치약은 아냐,
ynat-v1_dev_04148,True,사회,사회,2,사회,2.0,STOP,경기도의료원 특수형태 근로자에 국내 첫 건강진단 서비스,
ynat-v1_dev_04149,True,경제,경제,1,경제,1.0,STOP,부산항·광양항 환적화물 인센티브 확대…101억원 지원종합,
ynat-v1_dev_04150,True,사회,사회,2,사회,2.0,STOP,서울대 대학원생 코로나19 확진…기숙사 일부 폐쇄,
ynat-v1_dev_04151,False,정치,사회,6,사회,2.0,STOP,최저임금위 퇴장 회견하는 한국노총 위원들,
ynat-v1_dev_04152,True,경제,경제,1,경제,1.0,STOP,신종코로나 피해 중기·자영업자에 2조원 금융지원,
ynat-v1_dev_04153,False,IT과학,생활문화,0,생활문화,3.0,STOP,LG V30로 찍은 블락비 뮤비 나왔다…전문가급 카메라 이용,
ynat-v1_dev_04154,False,사회,,2,,,SAFETY,긴급재난지원금 기부 11일부터 접수…고용보험기금에 편입,
ynat-v1_dev_04155,True,사회,사회,2,사회,2.0,STOP,돌봄 대란 재현되나…강원 학교 비정규직 24일 총파업 돌입,
ynat-v1_dev_04156,False,사회,경제,2,경제,1.0,STOP,광명시 22∼25일 비대면 일자리박람회 개최,
ynat-v1_dev_04157,True,세계,세계,4,세계,4.0,STOP,사우디 빈살만 정부 칼튼 호텔 억류 3명 석방,
ynat-v1_dev_04158,True,세계,세계,4,세계,4.0,STOP,그리스 레스보스섬 인근에서 난민선 침몰…최소 7명 사망,
ynat-v1_dev_04159,True,정치,정치,6,정치,6.0,STOP,여야 류석춘 위안부 매춘 발언 일제히 비판…석고대죄하라,
ynat-v1_dev_04160,False,경제,정치,1,정치,6.0,STOP,1일 5만원 가족돌봄휴가비 추가 지원 28일부터 신청 접수,
ynat-v1_dev_04161,True,경제,경제,1,경제,1.0,STOP,신한금융 미국 KKR과 2억달러 전용펀드 조성,
ynat-v1_dev_04162,True,사회,사회,2,사회,2.0,STOP,KBS 연구동 화장실 불법촬영 용의자는 공채 출신 개그맨종합,
ynat-v1_dev_04163,False,IT과학,사회,0,사회,2.0,STOP,카톡방 URL 노출 개인정보 법규 위반 소지 약해종합,
ynat-v1_dev_04164,False,사회,생활문화,2,생활문화,3.0,STOP,감자창고·방앗간·동굴…평창 곳곳에 스민 미디어아트,
ynat-v1_dev_04165,False,사회,정치,2,정치,6.0,STOP,신라대 부산 도시재생 맞춤형 일자리 사업 추진,
ynat-v1_dev_04166,True,IT과학,IT과학,0,IT과학,0.0,STOP,게시판 제4회 국토교통 빅데이터 온라인 해커톤,
ynat-v1_dev_04167,True,생활문화,생활문화,3,생활문화,3.0,STOP,이윤기 8주기…신화 이야기·소설 다시 읽기,
ynat-v1_dev_04168,True,사회,사회,2,사회,2.0,STOP,한강서 리튬 수준 측정…인구밀도 높은 곳에서 농도↑,
ynat-v1_dev_04169,True,생활문화,생활문화,3,생활문화,3.0,STOP,주말 N 여행 아무도 몰라야 진짜 휴가랍니다… 비밀의 계곡 3選,
ynat-v1_dev_04170,True,세계,세계,4,세계,4.0,STOP,유럽 최대 프랑스 릴 벼룩시장 축제 테러 우려에 취소,
ynat-v1_dev_04171,True,사회,사회,2,사회,2.0,STOP,초교 학부모 동아리 마스크 제작…학생·교직원에 선물,
ynat-v1_dev_04172,True,스포츠,스포츠,5,스포츠,5.0,STOP,벼락같은 중거리포로 러시아 가는 길 열어젖힌 이창민종합,
ynat-v1_dev_04173,True,사회,사회,2,사회,2.0,STOP,가사 근로자 30만∼60만명…대부분 50세 이상 여성,
ynat-v1_dev_04174,True,스포츠,스포츠,5,스포츠,5.0,STOP,평창올림픽 성화 순천만 정원서 강강술래로 환경 구현,
ynat-v1_dev_04175,True,사회,사회,2,사회,2.0,STOP,QA 코로나19로 재택근무…회사가 위치 추적해도 되나,
ynat-v1_dev_04176,False,사회,,2,,,SAFETY,서울시 장애인 활동지원사에 정신건강검진비·교육수당 지원,
ynat-v1_dev_04177,False,사회,생활문화,2,생활문화,3.0,STOP,작년 시청자 만족도 KBS1·JTBC 1위,
ynat-v1_dev_04178,True,사회,사회,2,사회,2.0,STOP,마을 미디어의 역할은 14일 대전시청자미디어센터서 토론회,
ynat-v1_dev_04179,True,정치,정치,6,정치,6.0,STOP,권명호 의원 고용·산업위기지역 고통 경감 법안 발의,
ynat-v1_dev_04180,True,경제,경제,1,경제,1.0,STOP,창립 34주년 금융결제원 개방 금융시대 혁신서비스 지원,
ynat-v1_dev_04181,True,사회,사회,2,사회,2.0,STOP,삼성SDI 노사 첫 단체교섭 상견례,
ynat-v1_dev_04182,True,경제,경제,1,경제,1.0,STOP,한은 코로나 여파로 최대 76만가구 1년내 돈줄 마른다종합,
ynat-v1_dev_04183,True,경제,경제,1,경제,1.0,STOP,코스피 외인 매수에 2200선 돌파…8개월만에 최고종합,
ynat-v1_dev_04184,True,생활문화,생활문화,3,생활문화,3.0,STOP,주말 N 여행 강원권 도루묵이 개락이래요…입 안서 톡톡 터지는 통통 알∼,
ynat-v1_dev_04185,False,사회,정치,2,정치,6.0,STOP,속보 교육부 6월 3일 3차 등교 예정대로 진행,
ynat-v1_dev_04186,True,경제,경제,1,경제,1.0,STOP,포스코케미칼OCI 고순도 과산화수소 합작법인 설립종합,
ynat-v1_dev_04187,True,경제,경제,1,경제,1.0,STOP,KTB투자 한올바이오파마 임상3상 실패 단정 짓긴 일러,
ynat-v1_dev_04188,True,정치,정치,6,정치,6.0,STOP,속보 유은혜 10월12일 이후 등교확대 여부는 감염병 추이 보고 판단,
ynat-v1_dev_04189,True,생활문화,생활문화,3,생활문화,3.0,STOP,신간 이성의 운명·세계철학사2·학문과 정치,
ynat-v1_dev_04190,True,세계,세계,4,세계,4.0,STOP,뜨는 별의 낙마…美펜실베이니아 女검찰총장 케인 사임,
ynat-v1_dev_04191,True,사회,사회,2,사회,2.0,STOP,특고 1인당 최대 150만원…저소득 미취업 청년도 50만원씩 준다종합,
ynat-v1_dev_04192,False,IT과학,,0,,,SAFETY,동정 KISDI 남상열 박사 APEC TEL 부의장 피선,
ynat-v1_dev_04193,True,사회,사회,2,사회,2.0,STOP,2020 자랑스러운 한양언론인상 수상자,
ynat-v1_dev_04194,False,사회,,2,,,SAFETY,최저임금 인상 쟁취 사용자 삭감안 즉각 폐기,
ynat-v1_dev_04195,True,IT과학,IT과학,0,IT과학,0.0,STOP,장내 미생물이 만드는 지방산 비만 유도,
ynat-v1_dev_04196,True,생활문화,생활문화,3,생활문화,3.0,STOP,문화소식 AFA 교장에 고레에다 히로카즈 감독,
ynat-v1_dev_04197,True,스포츠,스포츠,5,스포츠,5.0,STOP,리그앙서 펄펄 나는 석현준·권창훈…또 나란히 득점포 가동,
ynat-v1_dev_04198,True,정치,정치,6,정치,6.0,STOP,朴대통령 창조경제 가시화 문화에 해답…창가문답 강조,
ynat-v1_dev_04199,True,생활문화,생활문화,3,생활문화,3.0,STOP,사진 기획전 언노운 노운·이와이 도시오 특별전,
ynat-v1_dev_04200,True,사회,사회,2,사회,2.0,STOP,충북혁신도시 내 본성고 설립안 적정…2023년 개교 목표종합,
ynat-v1_dev_04201,True,경제,경제,1,경제,1.0,STOP,대교 티엔홀딩스 주식 290억원어치 취득…지분율 100%,
ynat-v1_dev_04202,False,세계,,4,,,SAFETY,WSJ 민주당 위기감은 샌더스 아닌 힐러리의 자질 때문,
ynat-v1_dev_04203,True,사회,사회,2,사회,2.0,STOP,창원 시내버스 6개사 노조 파업 돌입…버스 489대 멈춰,
ynat-v1_dev_04204,True,스포츠,스포츠,5,스포츠,5.0,STOP,K리그 대표 선수들 이미지 담은 게토레이 스페셜 패키지 출시,
ynat-v1_dev_04205,False,스포츠,,5,,,SAFETY,올림픽 문 대통령 쇼트트랙 500ｍ 은 황대헌에 축전 보내,
ynat-v1_dev_04206,False,사회,생활문화,2,생활문화,3.0,STOP,레드제플린 스테어웨이 투헤븐이 표절곡 법정 소송,
ynat-v1_dev_04207,False,사회,생활문화,2,생활문화,3.0,STOP,추석연휴 스팸 주의하세요…후후 200만건 스팸전화 신고예상,
ynat-v1_dev_04208,True,경제,경제,1,경제,1.0,STOP,우미·제일·서한건설 세종·인천에 공공지원 민간임대 건설,
ynat-v1_dev_04209,True,경제,경제,1,경제,1.0,STOP,상반기 내수시장 판매 1위 승용차 그랜저,
ynat-v1_dev_04210,True,정치,정치,6,정치,6.0,STOP,권력기관 개혁 박지원 국정원장 브리핑,
ynat-v1_dev_04211,False,사회,정치,2,정치,6.0,STOP,KBS 방송규약 16년만에 개정…편성 독립성 골자,
ynat-v1_dev_04212,True,스포츠,스포츠,5,스포츠,5.0,STOP,포르투갈 축구팀 볼트에 영입 제안…햄버거·셀카봉 줄게,
ynat-v1_dev_04213,True,경제,경제,1,경제,1.0,STOP,코로나발 위기…한은 역대 세 번째 긴급 금통위,
ynat-v1_dev_04214,True,사회,사회,2,사회,2.0,STOP,대리운전기사 노조에 설립필증…단체교섭 등 권리행사 가능,
ynat-v1_dev_04215,True,사회,사회,2,사회,2.0,STOP,낙오된 교육제도…학교는 어떻게 변해야 하는가,
ynat-v1_dev_04216,True,IT과학,IT과학,0,IT과학,0.0,MAX_TOKENS,PC 단축키 한번이면 중계 OK…게임방송 보편화 날개 달다,
ynat-v1_dev_04217,False,사회,정치,2,정치,6.0,STOP,그래픽 2021년도 최저임금 최초안부터 결정액까지,
ynat-v1_dev_04218,False,정치,,6,,,SAFETY,태영호 황장엽 이후 20년 만에 고위급 탈북민 회견,
ynat-v1_dev_04219,False,사회,,2,,,SAFETY,게시판 자랑스러운 한양언론인상에 임철순·이숙영,
ynat-v1_dev_04220,True,스포츠,스포츠,5,스포츠,5.0,STOP,올림픽 머리 정돈,
ynat-v1_dev_04221,True,IT과학,IT과학,0,IT과학,0.0,STOP,KT 해외 로밍용 LTE 에그 등 신제품 3종 출시,
ynat-v1_dev_04222,False,사회,정치,2,정치,6.0,STOP,휴원ㆍ긴급보육 관련 보건복지부 지침 확인,
ynat-v1_dev_04223,False,사회,,2,,,SAFETY,채용비리 의혹 홈앤쇼핑 강남훈 대표 결국 사임종합,
ynat-v1_dev_04224,True,스포츠,스포츠,5,스포츠,5.0,STOP,올해는 어렵다던 위성우 감독 엄살…결론은 역시 우리은행,
ynat-v1_dev_04225,True,생활문화,생활문화,3,생활문화,3.0,STOP,양인모 파가니니 24개 카프리스 전곡 연주,
ynat-v1_dev_04226,True,사회,사회,2,사회,2.0,STOP,국민은행 코로나19 확진자 발생 대구메트로팔레스 지점 폐쇄,
ynat-v1_dev_04227,True,정치,정치,6,정치,6.0,STOP,국회사무처 美매사추세츠大·뉴욕시립대 퀸즈칼리지와 MOU,
ynat-v1_dev_04228,True,생활문화,생활문화,3,생활문화,3.0,STOP,80년전 지안 고구려 유적 조사보고서 통구 발간,
ynat-v1_dev_04229,False,IT과학,생활문화,0,생활문화,3.0,STOP,SKT 설 연휴 이동 애프터서비스 센터 운영,
ynat-v1_dev_04230,True,생활문화,생활문화,3,생활문화,3.0,STOP,경운박물관서 감상하는 조선시대 관복과 모자,
ynat-v1_dev_04231,False,생활문화,경제,3,경제,1.0,STOP,신간 세계미래보고서 2020·밀레니얼 이코노미,
ynat-v1_dev_04232,False,사회,경제,2,경제,1.0,STOP,인사말하는 미즈타니 사장,
ynat-v1_dev_04233,True,경제,경제,1,경제,1.0,STOP,거래소 한국맥널티에 주가급등 조회공시 요구,
ynat-v1_dev_04234,False,세계,,4,,,SAFETY,日보수파 왕위 부계계승 고수 안간힘…옛 왕족男 복귀시키자,
ynat-v1_dev_04235,True,스포츠,스포츠,5,스포츠,5.0,STOP,SK 로맥 더그아웃 계단 내려가다 발목 삐끗…교체,
ynat-v1_dev_04236,True,정치,정치,6,정치,6.0,STOP,박지원 현재로선 新黨과 연대불가…非文과는 가능성 높다,
ynat-v1_dev_04237,True,사회,사회,2,사회,2.0,STOP,아동돌봄쿠폰 대형 카드사 전산오류로 수천명 사용 못해,
ynat-v1_dev_04238,False,사회,,2,,,SAFETY,전교조 법외노조 즉각 취소하라,
ynat-v1_dev_04239,True,생활문화,생활문화,3,생활문화,3.0,STOP,지식 전성기 짧아진 시대…독학의 기술 장착하라,
ynat-v1_dev_04240,True,스포츠,스포츠,5,스포츠,5.0,STOP,곽승석의 통통 튀는 공인구 적응법…시즌 초부터 야간 훈련,
ynat-v1_dev_04241,False,정치,세계,6,세계,4.0,STOP,北 무수단으로 南도 노리나…발사지점 북쪽 이동,
ynat-v1_dev_04242,False,세계,,4,,,SAFETY,中공안 해적판 단속 실적 발표에 영화계 스타 총출동,
ynat-v1_dev_04243,True,생활문화,생활문화,3,생활문화,3.0,STOP,브로드웨이 뮤지컬 썸씽로튼 6월 첫 내한,
ynat-v1_dev_04244,True,정치,정치,6,정치,6.0,STOP,여야 여성 의원 13명 비동의 간음죄 도입 형법개정안 발의,
ynat-v1_dev_04245,False,사회,,2,,,SAFETY,압구정 현대아파트에 숨겨진 군사시설 총안 아시나요,
ynat-v1_dev_04246,True,정치,정치,6,정치,6.0,STOP,해남군의회 무소속 김미희 의원 민중연합당 입당,
ynat-v1_dev_04247,False,생활문화,사회,3,사회,2.0,STOP,사진작가 이명호유명 디자이너 카트란주 소송 합의로 종결,
ynat-v1_dev_04248,True,생활문화,생활문화,3,생활문화,3.0,STOP,드넓은 갯벌·환상적인 해안 서산 중리서 어촌 체험하세요,
ynat-v1_dev_04249,True,사회,사회,2,사회,2.0,STOP,민생경제연구소 조선일보 정의연 명예훼손 경찰에 고발,
ynat-v1_dev_04250,False,정치,경제,6,경제,1.0,STOP,발언하는 한상균 권유하다 대표,
ynat-v1_dev_04251,True,사회,사회,2,사회,2.0,STOP,대전고법 교장징계 불응 신명학원 이사장 임원 취소 정당종합,
ynat-v1_dev_04252,True,세계,세계,4,세계,4.0,STOP,이라크 드론 IS와 싸우던 친정부군 9명 실수로 사살,
ynat-v1_dev_04253,True,사회,사회,2,사회,2.0,STOP,파업 44일째 진주 삼성교통시 충돌 사태,
ynat-v1_dev_04254,True,생활문화,생활문화,3,생활문화,3.0,STOP,김은호가 1935년 그린 세조 어진 초본은 완성작일까,
ynat-v1_dev_04255,True,스포츠,스포츠,5,스포츠,5.0,STOP,여자배구 KGC인삼공사 레프트 최은지 FA로 영입,
ynat-v1_dev_04256,True,경제,경제,1,경제,1.0,STOP,윤종원 기업은행장 코로나19 피해 중소기업인 간담회,
ynat-v1_dev_04257,True,사회,사회,2,사회,2.0,STOP,경북 학생·학부모·교직원 72% 4월 6일 개학 반대,
ynat-v1_dev_04258,False,사회,,2,,,SAFETY,과기부 구글 수수료 30% 관련 실태조사 추진,
ynat-v1_dev_04259,True,사회,사회,2,사회,2.0,STOP,대전·세종·충남서 564명 이태원 일원 방문…확진 아직 없어종합,
ynat-v1_dev_04260,True,세계,세계,4,세계,4.0,STOP,독일서 희대의 보석강탈 6일만에 슈타지박물관에 도둑,
ynat-v1_dev_04261,False,사회,생활문화,2,생활문화,3.0,STOP,조선 후기 소고기는 귀하지 않았다…하루 1천여 마리 도축,
ynat-v1_dev_04262,True,세계,세계,4,세계,4.0,STOP,트럼프 국토안보부 장관에 해병대 장성 출신 존 켈리 낙점,
ynat-v1_dev_04263,True,경제,경제,1,경제,1.0,STOP,그래픽 국내 증시 하루 평균 거래대금 추이,
ynat-v1_dev_04264,True,사회,사회,2,사회,2.0,STOP,전태일 50주기 ①김용균 참사에도 되풀이되는 산업재해,
ynat-v1_dev_04265,True,정치,정치,6,정치,6.0,STOP,전교조 위원장과 인사하는 유은혜 부총리,
ynat-v1_dev_04266,True,생활문화,생활문화,3,생활문화,3.0,STOP,단풍 든 춘천 남이섬 내달 5∼6일 오 거리거리축제,
ynat-v1_dev_04267,True,사회,사회,2,사회,2.0,STOP,대전교육청노조 갑질신고센터 개설,
ynat-v1_dev_04268,True,사회,사회,2,사회,2.0,STOP,땅 파서 코로나 격리시설 탈출한 외국인 청주서 검거,
ynat-v1_dev_04269,True,IT과학,IT과학,0,IT과학,0.0,STOP,40대 이전 조기발병 위암 관여 유전자 발견,
ynat-v1_dev_04270,True,사회,사회,2,사회,2.0,STOP,3보 코로나19 어제 77명 신규확진…다시 두 자릿수로 지역발생 67명,
ynat-v1_dev_04271,True,사회,사회,2,사회,2.0,STOP,부산지역 유치원 내달 2일 유아 모집 시작,
ynat-v1_dev_04272,True,스포츠,스포츠,5,스포츠,5.0,STOP,넥센 권도영·노병오 선수→프런트→코치 야구인생 3막,
ynat-v1_dev_04273,False,정치,스포츠,6,스포츠,5.0,STOP,남북단일팀 서효원과 한 조 이룬 북한 김송이,
ynat-v1_dev_04274,True,사회,사회,2,사회,2.0,STOP,청년 근로자 주거 안정 대전청년하우스 문 열어,
ynat-v1_dev_04275,True,경제,경제,1,경제,1.0,STOP,코스피 2640대 상승 출발,
ynat-v1_dev_04276,True,세계,세계,4,세계,4.0,STOP,레바논 시위대 국회 주변 도로 차단…의회회기 연기,
ynat-v1_dev_04277,True,경제,경제,1,경제,1.0,STOP,특징주 대호에이엘 대규모 자금조달에 52주 신고가,
ynat-v1_dev_04278,True,세계,세계,4,세계,4.0,STOP,미국 IS 핵심 첩보원 체포…IS 격퇴전 중요 성과,
ynat-v1_dev_04279,False,사회,,2,,,SAFETY,유은혜·정은경 정례회의…학교에 식중독 예방 수칙 안내키로,
ynat-v1_dev_04280,True,경제,경제,1,경제,1.0,STOP,KT 5G 첫해 영업익 8.8%↓…설비투자·마케팅비 발목종합2보,
ynat-v1_dev_04281,True,세계,세계,4,세계,4.0,STOP,멕시코 해변 휴양지 칸쿤서 11명 탈옥…2개 마약범죄 조직원,
ynat-v1_dev_04282,True,정치,정치,6,정치,6.0,STOP,대구 공천 신청한 통합당 강효상 서울 강북 험지 출마,
ynat-v1_dev_04283,False,사회,정치,2,정치,6.0,STOP,교육부전교조 교섭 재개 기념 촬영,
ynat-v1_dev_04284,True,IT과학,IT과학,0,IT과학,0.0,STOP,캄보디아 자생식물서 미백·주름 개선 효능 발견…특허 3건 출원,
ynat-v1_dev_04285,False,경제,사회,1,사회,2.0,STOP,세종 로렌하우스 단독주택 첫 제로에너지건축물 인증,
ynat-v1_dev_04286,True,생활문화,생활문화,3,생활문화,3.0,STOP,하상욱 짠하다는 느낌 받았으면…자신에게 관대해지세요,
ynat-v1_dev_04287,True,세계,세계,4,세계,4.0,STOP,세련된 힐러리 싫어…샌더스에 열광하는 젊은 민주당원들,
ynat-v1_dev_04288,True,생활문화,생활문화,3,생활문화,3.0,STOP,김기택·김행숙·오은…시인들의 반가운 신작,
ynat-v1_dev_04289,False,세계,,4,,,SAFETY,러와 갈등 우크라 사상 처음으로부터 미국산 원유 직수입,
ynat-v1_dev_04290,True,생활문화,생활문화,3,생활문화,3.0,STOP,이상문학상 손홍규 여전히 내 꿈은 소설가종합,
ynat-v1_dev_04291,True,IT과학,IT과학,0,IT과학,0.0,STOP,삼성 빅스비로 자연어 이해 시스템 완성한다,
ynat-v1_dev_04292,True,사회,사회,2,사회,2.0,STOP,한화토탈 지역 저소득층 우수인재에 장학금,
ynat-v1_dev_04293,False,사회,,2,,,SAFETY,의대생협회 국가고시 응시 만장일치 거부…투쟁 지속,
ynat-v1_dev_04294,True,사회,사회,2,사회,2.0,STOP,대전세종충남 각급 학교 신종코로나 대책 비상,
ynat-v1_dev_04295,False,사회,정치,2,정치,6.0,STOP,생생한 소식 전달할게요…군산시 사이버 기자단 발대,
ynat-v1_dev_04296,False,사회,경제,2,경제,1.0,STOP,하청업체에 자사 파리게이츠 강매한 골프의류업체 과징금,
ynat-v1_dev_04297,True,세계,세계,4,세계,4.0,STOP,미탈레반 18일 이슬라마바드서 평화협상 재개,
ynat-v1_dev_04298,False,사회,정치,2,정치,6.0,STOP,방통위 경기방송 30일부터 방송 중단,
ynat-v1_dev_04299,True,사회,사회,2,사회,2.0,STOP,내려앉고 잠기고 지반침하·해수면 상승이 고민인 도시들,
ynat-v1_dev_04300,False,세계,생활문화,4,생활문화,3.0,STOP,브라질 상파울루서 빛난 주얼리옥공예 앙상블…명품한류 눈길,
ynat-v1_dev_04301,True,정치,정치,6,정치,6.0,STOP,野 최순실씨 주술적 멘토일 수도…邪敎 의구심 제기,
ynat-v1_dev_04302,False,사회,,2,,,SAFETY,개회사 하는 류희인 본부장,
ynat-v1_dev_04303,True,경제,경제,1,경제,1.0,STOP,괴리율 30% 이상 원유 ETN 3개 종목 16일 거래정지,
ynat-v1_dev_04304,True,스포츠,스포츠,5,스포츠,5.0,STOP,실업축구 내셔널리그 자이크로와 4년 연속 후원계약,
ynat-v1_dev_04305,True,사회,사회,2,사회,2.0,STOP,지구 임계온도 1.5도 목표 촉구 1인 시위,
ynat-v1_dev_04306,True,사회,사회,2,사회,2.0,STOP,1인당 하루 5만원 가족돌봄휴가 비용 신청 내달 20일 마감,
ynat-v1_dev_04307,True,스포츠,스포츠,5,스포츠,5.0,STOP,루니의 씁쓸한 올드 트래퍼드 복귀…루카쿠에 완패,
ynat-v1_dev_04308,True,사회,사회,2,사회,2.0,STOP,동정 대한언론인회장에 박기병 재외동포저널 회장,
ynat-v1_dev_04309,True,생활문화,생활문화,3,생활문화,3.0,STOP,볼거리 가득한 부산전통시장에서 즐기는 가을여행 강추,
ynat-v1_dev_04310,True,경제,경제,1,경제,1.0,STOP,서울 고가아파트 2년새 22% 오를 때 저가 아파트는 38% 뛰었다,
ynat-v1_dev_04311,False,경제,,1,,,SAFETY,중기중앙회도 대기업에 납품대금 조정 신청할 수 있게 된다,
ynat-v1_dev_04312,True,세계,세계,4,세계,4.0,STOP,이스라엘 EU 지원받은 팔레스타인 조립식 초등교실 경매,
ynat-v1_dev_04313,True,사회,사회,2,사회,2.0,STOP,서울 중구 초등생 돌봄 동네키움센터 2·3호 개소,
ynat-v1_dev_04314,False,사회,경제,2,경제,1.0,STOP,경북매일신문 최윤채 사장 재선임,
ynat-v1_dev_04315,True,생활문화,생활문화,3,생활문화,3.0,STOP,이현세 고비 많았던 만화인생 38년…마라톤 풀코스 뛴 느낌,
ynat-v1_dev_04316,True,경제,경제,1,경제,1.0,STOP,그래픽 월별 주식 발행액 추이,
ynat-v1_dev_04317,True,사회,사회,2,사회,2.0,STOP,연합이매진 평화와 인권의 성지 된 노근리,
ynat-v1_dev_04318,False,사회,정치,2,정치,6.0,STOP,김경수 지사 STX조선 단식농성장 방문,
